_id,INDEX_,ARREST_YEAR,DIVISION,HOOD_158,NEIGHBOURHOOD_158,SEX,AGE_COHORT,AGE_GROUP,CATEGORY,SUBTYPE,ARREST_COUNT
29766,29988,2015,D55,065,Greenwood-Coxwell (65),Female,25 to 34,Adult,Crimes Against Property,Other,1
29767,29989,2015,D55,065,Greenwood-Coxwell (65),Female,25 to 34,Adult,Controlled Drugs and Substances Act,Other,2
29768,29990,2015,D55,065,Greenwood-Coxwell (65),Female,25 to 34,Adult,Crimes Against Property,Theft Under $5000,1
29769,29991,2015,D55,065,Greenwood-Coxwell (65),Female,35 to 44,Adult,Other Criminal Code Violations,Other,1
29770,29992,2015,D55,065,Greenwood-Coxwell (65),Female,35 to 44,Adult,Controlled Drugs and Substances Act,Other,1
29771,29993,2015,D55,065,Greenwood-Coxwell (65),Female,35 to 44,Adult,Total Arrests,Total Arrests,3
29772,29994,2015,D55,065,Greenwood-Coxwell (65),Female,35 to 44,Adult,Crimes Against the Person,Assaults,2
29773,29995,2015,D55,065,Greenwood-Coxwell (65),Female,45 to 54,Adult,Crimes Against the Person,Assaults,2
29774,29653,2015,D55,061,Taylor-Massey (61),Male,35 to 44,Adult,Total Arrests,Total Arrests,31
29775,29804,2015,D55,063,The Beaches (63),Female,25 to 34,Adult,Crimes Against Property,Theft Under $5000,1
29776,29996,2015,D55,065,Greenwood-Coxwell (65),Female,45 to 54,Adult,Total Arrests,Total Arrests,3
29777,29997,2015,D55,065,Greenwood-Coxwell (65),Female,45 to 54,Adult,Criminal Code Traffic,Drive While Impaired / Over 80,1
29778,29998,2015,D55,065,Greenwood-Coxwell (65),Female,45 to 54,Adult,Other Criminal Code Violations,Other,1
29779,29999,2015,D55,065,Greenwood-Coxwell (65),Female,55 to 64,Adult,Crimes Against the Person,Assaults,1
29780,30000,2015,D55,065,Greenwood-Coxwell (65),Female,55 to 64,Adult,Total Arrests,Total Arrests,1
29781,29752,2015,D55,062,East End-Danforth (62),Male,25 to 34,Adult,Criminal Code Traffic,Drive While Impaired / Over 80,1
29782,29913,2015,D55,064,Woodbine Corridor (64),Male,<18,Youth,Crimes Against the Person,Assaults,1
29783,29753,2015,D55,062,East End-Danforth (62),Male,25 to 34,Adult,Crimes Against the Person,Other,7
29784,29654,2015,D55,061,Taylor-Massey (61),Male,35 to 44,Adult,Other Criminal Code Violations,Other,13
29785,29805,2015,D55,063,The Beaches (63),Female,25 to 34,Adult,Crimes Against Property,Other,1
29786,29806,2015,D55,063,The Beaches (63),Female,25 to 34,Adult,Crimes Against the Person,Assaults,1
29787,29807,2015,D55,063,The Beaches (63),Female,25 to 34,Adult,Crimes Against the Person,Other,1
29788,29808,2015,D55,063,The Beaches (63),Female,25 to 34,Adult,Total Arrests,Total Arrests,4
29789,29809,2015,D55,063,The Beaches (63),Female,35 to 44,Adult,Crimes Against Property,Theft Under $5000,3
29790,29810,2015,D55,063,The Beaches (63),Female,35 to 44,Adult,Total Arrests,Total Arrests,8
29791,29711,2015,D55,062,East End-Danforth (62),Female,55 to 64,Adult,Total Arrests,Total Arrests,3
29792,29914,2015,D55,064,Woodbine Corridor (64),Male,<18,Youth,Crimes Against the Person,Robbery,1
29793,29811,2015,D55,063,The Beaches (63),Female,35 to 44,Adult,Other Criminal Code Violations,Other,3
29794,29754,2015,D55,062,East End-Danforth (62),Male,25 to 34,Adult,Total Arrests,Total Arrests,52
29795,29655,2015,D55,061,Taylor-Massey (61),Male,35 to 44,Adult,Crimes Against Property,Break and Enter,1
29796,29712,2015,D55,062,East End-Danforth (62),Female,55 to 64,Adult,Crimes Against the Person,Other,1
29797,29915,2015,D55,064,Woodbine Corridor (64),Male,<18,Youth,Crimes Against the Person,Other,1
29798,29812,2015,D55,063,The Beaches (63),Female,35 to 44,Adult,Crimes Against the Person,Assaults,4
29799,29755,2015,D55,062,East End-Danforth (62),Male,25 to 34,Adult,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,3
29800,29656,2015,D55,061,Taylor-Massey (61),Male,35 to 44,Adult,Crimes Against the Person,Sexual Violations,2
29801,29713,2015,D55,062,East End-Danforth (62),Female,55 to 64,Adult,Crimes Against Property,Theft Under $5000,1
29802,29916,2015,D55,064,Woodbine Corridor (64),Male,<18,Youth,Total Arrests,Total Arrests,7
29803,29813,2015,D55,063,The Beaches (63),Female,45 to 54,Adult,Other Criminal Code Violations,Other,1
29804,29756,2015,D55,062,East End-Danforth (62),Male,25 to 34,Adult,Crimes Against the Person,Assaults,15
29805,29657,2015,D55,061,Taylor-Massey (61),Male,35 to 44,Adult,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,1
29806,29714,2015,D55,062,East End-Danforth (62),Female,55 to 64,Adult,Crimes Against Property,Other,2
29807,29917,2015,D55,064,Woodbine Corridor (64),Male,18 to 24,Adult,Total Arrests,Total Arrests,17
29808,29814,2015,D55,063,The Beaches (63),Female,45 to 54,Adult,Crimes Against the Person,Assaults,2
29809,29757,2015,D55,062,East End-Danforth (62),Male,25 to 34,Adult,Controlled Drugs and Substances Act,Other,9
29810,29658,2015,D55,061,Taylor-Massey (61),Male,35 to 44,Adult,Crimes Against the Person,Robbery,1
29811,29715,2015,D55,062,East End-Danforth (62),Female,55 to 64,Adult,Crimes Against the Person,Assaults,1
29812,29918,2015,D55,064,Woodbine Corridor (64),Male,18 to 24,Adult,Crimes Against the Person,Other,6
29813,29815,2015,D55,063,The Beaches (63),Female,45 to 54,Adult,Crimes Against Property,Other,1
29814,29758,2015,D55,062,East End-Danforth (62),Male,35 to 44,Adult,Crimes Against Property,Theft Under $5000,9
29815,29659,2015,D55,061,Taylor-Massey (61),Male,35 to 44,Adult,Crimes Against the Person,Other,5
29816,29660,2015,D55,061,Taylor-Massey (61),Male,45 to 54,Adult,Crimes Against the Person,Assaults,8
29817,29661,2015,D55,061,Taylor-Massey (61),Male,45 to 54,Adult,Crimes Against the Person,Sexual Violations,1
29818,29662,2015,D55,061,Taylor-Massey (61),Male,45 to 54,Adult,Crimes Against Property,Fraud,1
29819,29663,2015,D55,061,Taylor-Massey (61),Male,45 to 54,Adult,Total Arrests,Total Arrests,26
29820,29664,2015,D55,061,Taylor-Massey (61),Male,45 to 54,Adult,Crimes Against Property,Other,1
29821,29665,2015,D55,061,Taylor-Massey (61),Male,45 to 54,Adult,Controlled Drugs and Substances Act,Other,2
29822,29666,2015,D55,061,Taylor-Massey (61),Male,45 to 54,Adult,Crimes Against Property,Theft Under $5000,8
29823,29667,2015,D55,061,Taylor-Massey (61),Male,45 to 54,Adult,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,1
29824,29668,2015,D55,061,Taylor-Massey (61),Male,45 to 54,Adult,Crimes Against the Person,Other,2
29825,29669,2015,D55,061,Taylor-Massey (61),Male,45 to 54,Adult,Other Criminal Code Violations,Other,9
29826,29670,2015,D55,061,Taylor-Massey (61),Male,45 to 54,Adult,Crimes Against Property,Break and Enter,2
29827,29671,2015,D55,061,Taylor-Massey (61),Male,55 to 64,Adult,Total Arrests,Total Arrests,10
29828,29672,2015,D55,061,Taylor-Massey (61),Male,55 to 64,Adult,Criminal Code Traffic,Drive While Impaired / Over 80,1
29829,29673,2015,D55,061,Taylor-Massey (61),Male,55 to 64,Adult,Other Criminal Code Violations,Other,4
29830,29674,2015,D55,061,Taylor-Massey (61),Male,55 to 64,Adult,Crimes Against the Person,Sexual Violations,1
29831,29675,2015,D55,061,Taylor-Massey (61),Male,55 to 64,Adult,Crimes Against Property,Theft Under $5000,6
29832,29676,2015,D55,061,Taylor-Massey (61),Male,55 to 64,Adult,Crimes Against Property,Other,1
29833,29677,2015,D55,061,Taylor-Massey (61),Male,55 to 64,Adult,Crimes Against Property,Fraud,1
29834,29678,2015,D55,061,Taylor-Massey (61),Male,65+,Adult,Crimes Against the Person,Sexual Violations,1
29835,29679,2015,D55,061,Taylor-Massey (61),Male,65+,Adult,Total Arrests,Total Arrests,2
29836,29680,2015,D55,061,Taylor-Massey (61),Male,65+,Adult,Crimes Against the Person,Assaults,1
29837,29681,2015,D55,062,East End-Danforth (62),Female,<18,Youth,Total Arrests,Total Arrests,2
29838,29682,2015,D55,062,East End-Danforth (62),Female,<18,Youth,Crimes Against the Person,Assaults,2
29839,29683,2015,D55,062,East End-Danforth (62),Female,18 to 24,Adult,Crimes Against the Person,Assaults,1
29840,29684,2015,D55,062,East End-Danforth (62),Female,18 to 24,Adult,Other Criminal Code Violations,Other,2
29841,29685,2015,D55,062,East End-Danforth (62),Female,18 to 24,Adult,Controlled Drugs and Substances Act,Other,1
29842,29686,2015,D55,062,East End-Danforth (62),Female,18 to 24,Adult,Crimes Against Property,Theft Under $5000,2
29843,29687,2015,D55,062,East End-Danforth (62),Female,18 to 24,Adult,Crimes Against Property,Theft Over $5000,1
29844,29688,2015,D55,062,East End-Danforth (62),Female,18 to 24,Adult,Total Arrests,Total Arrests,4
29845,29689,2015,D55,062,East End-Danforth (62),Female,18 to 24,Adult,Crimes Against Property,Other,1
29846,29690,2015,D55,062,East End-Danforth (62),Female,25 to 34,Adult,Crimes Against Property,Fraud,1
29847,29691,2015,D55,062,East End-Danforth (62),Female,25 to 34,Adult,Total Arrests,Total Arrests,11
29848,29692,2015,D55,062,East End-Danforth (62),Female,25 to 34,Adult,Crimes Against Property,Theft Under $5000,3
29849,29693,2015,D55,062,East End-Danforth (62),Female,25 to 34,Adult,Crimes Against Property,Other,2
29850,29694,2015,D55,062,East End-Danforth (62),Female,25 to 34,Adult,Other Criminal Code Violations,Other,6
29851,29695,2015,D55,062,East End-Danforth (62),Female,25 to 34,Adult,Crimes Against the Person,Other,3
29852,29696,2015,D55,062,East End-Danforth (62),Female,25 to 34,Adult,Controlled Drugs and Substances Act,Other,1
29853,29697,2015,D55,062,East End-Danforth (62),Female,25 to 34,Adult,Crimes Against the Person,Assaults,4
29854,29698,2015,D55,062,East End-Danforth (62),Female,35 to 44,Adult,Crimes Against the Person,Other,1
29855,29699,2015,D55,062,East End-Danforth (62),Female,35 to 44,Adult,Crimes Against the Person,Assaults,3
29856,29700,2015,D55,062,East End-Danforth (62),Female,35 to 44,Adult,Crimes Against Property,Fraud,1
29857,29919,2015,D55,064,Woodbine Corridor (64),Male,18 to 24,Adult,Crimes Against the Person,Assaults,4
29858,29759,2015,D55,062,East End-Danforth (62),Male,35 to 44,Adult,Other Criminal Code Violations,Other,14
29859,29716,2015,D55,062,East End-Danforth (62),Female,65+,Adult,Crimes Against Property,Fraud,1
29860,29717,2015,D55,062,East End-Danforth (62),Female,65+,Adult,Total Arrests,Total Arrests,2
29861,29718,2015,D55,062,East End-Danforth (62),Female,65+,Adult,Crimes Against Property,Theft Under $5000,1
29862,29719,2015,D55,062,East End-Danforth (62),Male,<18,Youth,Crimes Against Property,Theft Over $5000,2
29863,29720,2015,D55,062,East End-Danforth (62),Male,<18,Youth,Criminal Code Traffic,Other,2
29864,29721,2015,D55,062,East End-Danforth (62),Male,<18,Youth,Crimes Against the Person,Assaults,7
29865,29816,2015,D55,063,The Beaches (63),Female,45 to 54,Adult,Crimes Against the Person,Other,1
29866,29920,2015,D55,064,Woodbine Corridor (64),Male,18 to 24,Adult,Crimes Against Property,Other,4
29867,29722,2015,D55,062,East End-Danforth (62),Male,<18,Youth,Crimes Against Property,Break and Enter,8
29868,29760,2015,D55,062,East End-Danforth (62),Male,35 to 44,Adult,Criminal Code Traffic,Drive While Impaired / Over 80,4
29869,29817,2015,D55,063,The Beaches (63),Female,45 to 54,Adult,Total Arrests,Total Arrests,4
29870,29921,2015,D55,064,Woodbine Corridor (64),Male,18 to 24,Adult,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,1
29871,29723,2015,D55,062,East End-Danforth (62),Male,<18,Youth,Controlled Drugs and Substances Act,Other,2
29872,29761,2015,D55,062,East End-Danforth (62),Male,35 to 44,Adult,Crimes Against the Person,Assaults,8
29873,29818,2015,D55,063,The Beaches (63),Female,55 to 64,Adult,Total Arrests,Total Arrests,4
29874,29922,2015,D55,064,Woodbine Corridor (64),Male,18 to 24,Adult,Crimes Against the Person,Robbery,2
29875,29724,2015,D55,062,East End-Danforth (62),Male,<18,Youth,Total Arrests,Total Arrests,27
29876,29762,2015,D55,062,East End-Danforth (62),Male,35 to 44,Adult,Crimes Against the Person,Sexual Violations,1
29877,29819,2015,D55,063,The Beaches (63),Female,55 to 64,Adult,Crimes Against Property,Theft Under $5000,2
29878,29923,2015,D55,064,Woodbine Corridor (64),Male,18 to 24,Adult,Crimes Against Property,Break and Enter,2
29879,29725,2015,D55,062,East End-Danforth (62),Male,<18,Youth,Crimes Against the Person,Robbery,6
29880,29763,2015,D55,062,East End-Danforth (62),Male,35 to 44,Adult,Crimes Against the Person,Other,3
29881,29820,2015,D55,063,The Beaches (63),Female,55 to 64,Adult,Crimes Against the Person,Other,1
29882,29924,2015,D55,064,Woodbine Corridor (64),Male,18 to 24,Adult,Crimes Against Property,Theft Under $5000,2
29883,29726,2015,D55,062,East End-Danforth (62),Male,<18,Youth,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,3
29884,29764,2015,D55,062,East End-Danforth (62),Male,35 to 44,Adult,Total Arrests,Total Arrests,32
29885,29821,2015,D55,063,The Beaches (63),Female,55 to 64,Adult,Other Criminal Code Violations,Other,3
29886,29925,2015,D55,064,Woodbine Corridor (64),Male,18 to 24,Adult,Controlled Drugs and Substances Act,Other,3
29887,29727,2015,D55,062,East End-Danforth (62),Male,<18,Youth,Criminal Code Traffic,Dangerous Driving,1
29888,29765,2015,D55,062,East End-Danforth (62),Male,35 to 44,Adult,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,1
29889,29822,2015,D55,063,The Beaches (63),Female,65+,Adult,Criminal Code Traffic,Drive While Impaired / Over 80,1
29890,29926,2015,D55,064,Woodbine Corridor (64),Male,18 to 24,Adult,Other Criminal Code Violations,Other,7
29891,29728,2015,D55,062,East End-Danforth (62),Male,<18,Youth,Crimes Against Property,Other,12
29892,29766,2015,D55,062,East End-Danforth (62),Male,35 to 44,Adult,Criminal Code Traffic,Drive While Disqualified,1
29893,29927,2015,D55,064,Woodbine Corridor (64),Male,25 to 34,Adult,Crimes Against Property,Fraud,1
29894,29729,2015,D55,062,East End-Danforth (62),Male,<18,Youth,Other Criminal Code Violations,Other,2
29895,29767,2015,D55,062,East End-Danforth (62),Male,35 to 44,Adult,Controlled Drugs and Substances Act,Other,4
29896,29730,2015,D55,062,East End-Danforth (62),Male,<18,Youth,Crimes Against Property,Theft Under $5000,1
29897,29823,2015,D55,063,The Beaches (63),Female,65+,Adult,Total Arrests,Total Arrests,1
29898,29768,2015,D55,062,East End-Danforth (62),Male,35 to 44,Adult,Crimes Against Property,Other,9
29899,29928,2015,D55,064,Woodbine Corridor (64),Male,25 to 34,Adult,Crimes Against the Person,Assaults,7
29900,29731,2015,D55,062,East End-Danforth (62),Male,18 to 24,Adult,Criminal Code Traffic,Drive While Impaired / Over 80,2
29901,29824,2015,D55,063,The Beaches (63),Male,<18,Youth,Other Criminal Code Violations,Other,5
29902,29769,2015,D55,062,East End-Danforth (62),Male,35 to 44,Adult,Crimes Against Property,Break and Enter,1
29903,29929,2015,D55,064,Woodbine Corridor (64),Male,25 to 34,Adult,Other Criminal Code Violations,Other,11
29904,29732,2015,D55,062,East End-Danforth (62),Male,18 to 24,Adult,Crimes Against Property,Fraud,2
29905,29825,2015,D55,063,The Beaches (63),Male,<18,Youth,Crimes Against Property,Theft Under $5000,1
29906,29770,2015,D55,062,East End-Danforth (62),Male,45 to 54,Adult,Crimes Against the Person,Other,5
29907,29930,2015,D55,064,Woodbine Corridor (64),Male,25 to 34,Adult,Crimes Against the Person,Sexual Violations,1
29908,29733,2015,D55,062,East End-Danforth (62),Male,18 to 24,Adult,Crimes Against the Person,Robbery,2
29909,29826,2015,D55,063,The Beaches (63),Male,<18,Youth,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,5
29910,29771,2015,D55,062,East End-Danforth (62),Male,45 to 54,Adult,Total Arrests,Total Arrests,34
29911,29931,2015,D55,064,Woodbine Corridor (64),Male,25 to 34,Adult,Controlled Drugs and Substances Act,Other,3
29912,29734,2015,D55,062,East End-Danforth (62),Male,18 to 24,Adult,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,3
29913,29827,2015,D55,063,The Beaches (63),Male,<18,Youth,Total Arrests,Total Arrests,15
29914,29772,2015,D55,062,East End-Danforth (62),Male,45 to 54,Adult,Crimes Against Property,Theft Under $5000,14
29915,29932,2015,D55,064,Woodbine Corridor (64),Male,25 to 34,Adult,Crimes Against Property,Other,4
29916,29735,2015,D55,062,East End-Danforth (62),Male,18 to 24,Adult,Crimes Against the Person,Assaults,15
29917,29828,2015,D55,063,The Beaches (63),Male,<18,Youth,Crimes Against Property,Other,6
29918,29773,2015,D55,062,East End-Danforth (62),Male,45 to 54,Adult,Crimes Against Property,Other,4
29919,29933,2015,D55,064,Woodbine Corridor (64),Male,25 to 34,Adult,Crimes Against the Person,Other,3
29920,29736,2015,D55,062,East End-Danforth (62),Male,18 to 24,Adult,Other Criminal Code Violations,Other,12
29921,29829,2015,D55,063,The Beaches (63),Male,<18,Youth,Controlled Drugs and Substances Act,Other,2
29922,29774,2015,D55,062,East End-Danforth (62),Male,45 to 54,Adult,Controlled Drugs and Substances Act,Other,3
29923,29934,2015,D55,064,Woodbine Corridor (64),Male,25 to 34,Adult,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,2
29924,29737,2015,D55,062,East End-Danforth (62),Male,18 to 24,Adult,Crimes Against Property,Break and Enter,1
29925,29830,2015,D55,063,The Beaches (63),Male,<18,Youth,Crimes Against the Person,Robbery,3
29926,29775,2015,D55,062,East End-Danforth (62),Male,45 to 54,Adult,Crimes Against the Person,Sexual Violations,1
29927,29935,2015,D55,064,Woodbine Corridor (64),Male,25 to 34,Adult,Total Arrests,Total Arrests,19
29928,29738,2015,D55,062,East End-Danforth (62),Male,18 to 24,Adult,Crimes Against the Person,Sexual Violations,1
29929,29831,2015,D55,063,The Beaches (63),Male,<18,Youth,Crimes Against Property,Break and Enter,4
29930,29936,2015,D55,064,Woodbine Corridor (64),Male,35 to 44,Adult,Controlled Drugs and Substances Act,Other,1
29931,29739,2015,D55,062,East End-Danforth (62),Male,18 to 24,Adult,Crimes Against the Person,Firearm-Related,2
29932,29832,2015,D55,063,The Beaches (63),Male,<18,Youth,Crimes Against the Person,Other,2
29933,29776,2015,D55,062,East End-Danforth (62),Male,45 to 54,Adult,Crimes Against Property,Fraud,1
29934,29740,2015,D55,062,East End-Danforth (62),Male,18 to 24,Adult,Crimes Against the Person,Other,5
29935,29937,2015,D55,064,Woodbine Corridor (64),Male,35 to 44,Adult,Crimes Against Property,Break and Enter,1
29936,29833,2015,D55,063,The Beaches (63),Male,18 to 24,Adult,Other Criminal Code Violations,Other,7
29937,29777,2015,D55,062,East End-Danforth (62),Male,45 to 54,Adult,Crimes Against Property,Break and Enter,2
29938,29741,2015,D55,062,East End-Danforth (62),Male,18 to 24,Adult,Crimes Against Property,Theft Under $5000,5
29939,29938,2015,D55,064,Woodbine Corridor (64),Male,35 to 44,Adult,Crimes Against the Person,Other,3
29940,29834,2015,D55,063,The Beaches (63),Male,18 to 24,Adult,Crimes Against the Person,Sexual Violations,1
29941,29778,2015,D55,062,East End-Danforth (62),Male,45 to 54,Adult,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,1
29942,29742,2015,D55,062,East End-Danforth (62),Male,18 to 24,Adult,Controlled Drugs and Substances Act,Other,3
